,cantina
4000,1.0
4001,1.0
4002,1.0
4003,1.0
4004,0.0
4005,1.0
4006,1.0
4007,1.0
4008,1.0
4009,1.0
4010,1.0
4011,1.0
4012,1.0
4013,1.0
4014,1.0
4015,1.0
4016,0.0
4017,1.0
4018,1.0
4019,1.0
4020,1.0
4021,0.0
4022,1.0
4023,1.0
4024,1.0
4025,1.0
4026,1.0
4027,0.0
4028,0.0
4029,0.0
4030,1.0
4031,1.0
4032,1.0
4033,1.0
4034,1.0
4035,0.0
4036,1.0
4037,1.0
4038,1.0
4039,1.0
4040,1.0
4041,0.0
4042,1.0
4043,1.0
4044,1.0
4045,1.0
4046,1.0
4047,1.0
4048,1.0
4049,1.0
4050,1.0
4051,1.0
4052,1.0
4053,1.0
4054,1.0
4055,1.0
4056,1.0
4057,1.0
4058,0.0
4059,0.0
4060,1.0
4061,1.0
4062,1.0
4063,1.0
4064,1.0
4065,1.0
4066,1.0
4067,1.0
4068,1.0
4069,1.0
4070,1.0
4071,0.0
4072,1.0
4073,1.0
4074,1.0
4075,1.0
4076,0.0
4077,1.0
4078,1.0
4079,1.0
4080,1.0
4081,1.0
4082,0.0
4083,1.0
4084,1.0
4085,1.0
4086,1.0
4087,1.0
4088,1.0
4089,1.0
4090,1.0
4091,1.0
4092,0.0
4093,1.0
4094,0.0
4095,1.0
4096,1.0
4097,1.0
4098,1.0
4099,1.0
4100,0.0
4101,1.0
4102,1.0
4103,1.0
4104,1.0
4105,0.0
4106,0.0
4107,0.0
4108,1.0
4109,1.0
4110,1.0
4111,0.0
4112,1.0
4113,1.0
4114,1.0
4115,1.0
4116,1.0
4117,0.0
4118,1.0
4119,0.0
4120,1.0
4121,1.0
4122,1.0
4123,1.0
4124,0.0
4125,0.0
4126,1.0
4127,1.0
4128,1.0
4129,1.0
4130,0.0
4131,1.0
4132,0.0
4133,1.0
4134,1.0
4135,1.0
4136,1.0
4137,1.0
4138,1.0
4139,1.0
4140,1.0
4141,1.0
4142,1.0
4143,1.0
4144,1.0
4145,1.0
4146,1.0
4147,1.0
4148,1.0
4149,1.0
4150,1.0
4151,1.0
4152,1.0
4153,1.0
4154,1.0
4155,1.0
4156,1.0
4157,0.0
4158,1.0
4159,1.0
4160,1.0
4161,0.0
4162,1.0
4163,1.0
4164,1.0
4165,1.0
4166,1.0
4167,1.0
4168,1.0
4169,1.0
4170,1.0
4171,1.0
4172,1.0
4173,1.0
4174,1.0
4175,0.0
4176,1.0
4177,1.0
4178,1.0
4179,0.0
4180,1.0
4181,1.0
4182,0.0
4183,1.0
4184,1.0
4185,1.0
4186,1.0
4187,1.0
4188,0.0
4189,1.0
4190,1.0
4191,1.0
4192,1.0
4193,1.0
4194,1.0
4195,1.0
4196,1.0
4197,0.0
4198,1.0
4199,1.0
4200,1.0
4201,1.0
4202,1.0
4203,1.0
4204,1.0
4205,1.0
4206,1.0
4207,1.0
4208,1.0
4209,1.0
4210,1.0
4211,1.0
4212,1.0
4213,1.0
4214,1.0
4215,1.0
4216,1.0
4217,1.0
4218,1.0
4219,1.0
4220,1.0
4221,1.0
4222,1.0
4223,1.0
4224,0.0
4225,1.0
4226,1.0
4227,0.0
4228,1.0
4229,1.0
4230,1.0
4231,1.0
4232,0.0
4233,1.0
4234,1.0
4235,1.0
4236,0.0
4237,1.0
4238,1.0
4239,1.0
4240,1.0
4241,1.0
4242,1.0
4243,1.0
4244,1.0
4245,1.0
4246,1.0
4247,1.0
4248,0.0
4249,1.0
