,cantina
7500,1.0
7501,0.0
7502,0.0
7503,1.0
7504,1.0
7505,1.0
7506,1.0
7507,1.0
7508,0.0
7509,1.0
7510,1.0
7511,0.0
7512,1.0
7513,1.0
7514,1.0
7515,1.0
7516,1.0
7517,1.0
7518,0.0
7519,1.0
7520,1.0
7521,1.0
7522,1.0
7523,1.0
7524,1.0
7525,1.0
7526,1.0
7527,1.0
7528,1.0
7529,1.0
7530,0.0
7531,1.0
7532,1.0
7533,1.0
7534,1.0
7535,1.0
7536,0.0
7537,1.0
7538,1.0
7539,1.0
7540,1.0
7541,1.0
7542,1.0
7543,1.0
7544,1.0
7545,0.0
7546,1.0
7547,1.0
7548,1.0
7549,1.0
7550,0.0
7551,0.0
7552,1.0
7553,1.0
7554,1.0
7555,1.0
7556,1.0
7557,1.0
7558,1.0
7559,0.0
7560,1.0
7561,1.0
7562,1.0
7563,1.0
7564,1.0
7565,0.0
7566,1.0
7567,1.0
7568,1.0
7569,1.0
7570,1.0
7571,1.0
7572,1.0
7573,1.0
7574,1.0
7575,1.0
7576,1.0
7577,1.0
7578,1.0
7579,1.0
7580,1.0
7581,1.0
7582,0.0
7583,1.0
7584,1.0
7585,1.0
7586,1.0
7587,1.0
7588,1.0
7589,1.0
7590,1.0
7591,1.0
7592,1.0
7593,1.0
7594,1.0
7595,0.0
7596,1.0
7597,1.0
7598,1.0
7599,1.0
7600,1.0
7601,1.0
7602,0.0
7603,1.0
7604,1.0
7605,1.0
7606,0.0
7607,1.0
7608,1.0
7609,1.0
7610,1.0
7611,1.0
7612,1.0
7613,0.0
7614,1.0
7615,1.0
7616,1.0
7617,1.0
7618,1.0
7619,0.0
7620,1.0
7621,1.0
7622,1.0
7623,0.0
7624,1.0
7625,1.0
7626,1.0
7627,0.0
7628,0.0
7629,1.0
7630,1.0
7631,1.0
7632,1.0
7633,1.0
7634,1.0
7635,1.0
7636,1.0
7637,1.0
7638,1.0
7639,1.0
7640,1.0
7641,1.0
7642,1.0
7643,1.0
7644,1.0
7645,1.0
7646,1.0
7647,1.0
7648,1.0
7649,0.0
7650,1.0
7651,1.0
7652,0.0
7653,1.0
7654,0.0
7655,1.0
7656,1.0
7657,1.0
7658,1.0
7659,1.0
7660,1.0
7661,1.0
7662,1.0
7663,1.0
7664,1.0
7665,1.0
7666,1.0
7667,0.0
7668,0.0
7669,1.0
7670,0.0
7671,1.0
7672,1.0
7673,1.0
7674,1.0
7675,1.0
7676,0.0
7677,1.0
7678,1.0
7679,1.0
7680,1.0
7681,1.0
7682,1.0
7683,1.0
7684,0.0
7685,1.0
7686,1.0
7687,1.0
7688,1.0
7689,1.0
7690,1.0
7691,1.0
7692,1.0
7693,0.0
7694,1.0
7695,0.0
7696,1.0
7697,1.0
7698,1.0
7699,1.0
7700,1.0
7701,1.0
7702,1.0
7703,1.0
7704,1.0
7705,1.0
7706,1.0
7707,1.0
7708,0.0
7709,1.0
7710,1.0
7711,1.0
7712,1.0
7713,1.0
7714,1.0
7715,1.0
7716,1.0
7717,1.0
7718,1.0
7719,1.0
7720,0.0
7721,1.0
7722,1.0
7723,0.0
7724,0.0
7725,1.0
7726,1.0
7727,1.0
7728,1.0
7729,1.0
7730,1.0
7731,1.0
7732,1.0
7733,1.0
7734,1.0
7735,1.0
7736,1.0
7737,1.0
7738,1.0
7739,1.0
7740,1.0
7741,0.0
7742,1.0
7743,1.0
7744,1.0
7745,1.0
7746,1.0
7747,0.0
7748,1.0
7749,1.0
