,cantina
7000,0.0
7001,1.0
7002,1.0
7003,1.0
7004,1.0
7005,1.0
7006,0.0
7007,0.0
7008,1.0
7009,1.0
7010,1.0
7011,1.0
7012,1.0
7013,0.0
7014,1.0
7015,1.0
7016,0.0
7017,1.0
7018,1.0
7019,1.0
7020,1.0
7021,1.0
7022,0.0
7023,1.0
7024,0.0
7025,0.0
7026,1.0
7027,1.0
7028,1.0
7029,1.0
7030,0.0
7031,1.0
7032,1.0
7033,1.0
7034,1.0
7035,0.0
7036,1.0
7037,1.0
7038,1.0
7039,0.0
7040,0.0
7041,1.0
7042,1.0
7043,1.0
7044,1.0
7045,0.0
7046,1.0
7047,1.0
7048,0.0
7049,1.0
7050,1.0
7051,0.0
7052,1.0
7053,1.0
7054,0.0
7055,1.0
7056,0.0
7057,1.0
7058,1.0
7059,0.0
7060,1.0
7061,1.0
7062,1.0
7063,1.0
7064,1.0
7065,0.0
7066,1.0
7067,1.0
7068,1.0
7069,1.0
7070,1.0
7071,1.0
7072,1.0
7073,1.0
7074,1.0
7075,1.0
7076,0.0
7077,1.0
7078,0.0
7079,0.0
7080,1.0
7081,1.0
7082,1.0
7083,1.0
7084,0.0
7085,1.0
7086,0.0
7087,1.0
7088,1.0
7089,1.0
7090,1.0
7091,1.0
7092,0.0
7093,1.0
7094,1.0
7095,1.0
7096,1.0
7097,1.0
7098,1.0
7099,1.0
7100,1.0
7101,1.0
7102,1.0
7103,1.0
7104,1.0
7105,1.0
7106,1.0
7107,1.0
7108,1.0
7109,0.0
7110,1.0
7111,1.0
7112,1.0
7113,1.0
7114,1.0
7115,1.0
7116,1.0
7117,0.0
7118,1.0
7119,0.0
7120,1.0
7121,0.0
7122,1.0
7123,1.0
7124,1.0
7125,1.0
7126,1.0
7127,1.0
7128,1.0
7129,1.0
7130,1.0
7131,0.0
7132,1.0
7133,1.0
7134,1.0
7135,1.0
7136,0.0
7137,1.0
7138,1.0
7139,1.0
7140,1.0
7141,1.0
7142,0.0
7143,1.0
7144,1.0
7145,1.0
7146,1.0
7147,1.0
7148,1.0
7149,1.0
7150,1.0
7151,1.0
7152,1.0
7153,1.0
7154,1.0
7155,1.0
7156,0.0
7157,1.0
7158,1.0
7159,1.0
7160,1.0
7161,1.0
7162,0.0
7163,0.0
7164,1.0
7165,1.0
7166,1.0
7167,1.0
7168,1.0
7169,1.0
7170,1.0
7171,1.0
7172,1.0
7173,0.0
7174,1.0
7175,1.0
7176,1.0
7177,1.0
7178,1.0
7179,1.0
7180,1.0
7181,1.0
7182,1.0
7183,1.0
7184,1.0
7185,1.0
7186,1.0
7187,1.0
7188,0.0
7189,1.0
7190,1.0
7191,1.0
7192,1.0
7193,0.0
7194,1.0
7195,1.0
7196,1.0
7197,1.0
7198,1.0
7199,1.0
7200,1.0
7201,0.0
7202,1.0
7203,1.0
7204,1.0
7205,1.0
7206,1.0
7207,1.0
7208,1.0
7209,1.0
7210,1.0
7211,1.0
7212,1.0
7213,1.0
7214,1.0
7215,1.0
7216,1.0
7217,1.0
7218,1.0
7219,1.0
7220,1.0
7221,1.0
7222,1.0
7223,1.0
7224,0.0
7225,1.0
7226,1.0
7227,1.0
7228,1.0
7229,1.0
7230,1.0
7231,0.0
7232,1.0
7233,1.0
7234,1.0
7235,1.0
7236,1.0
7237,1.0
7238,1.0
7239,1.0
7240,1.0
7241,1.0
7242,1.0
7243,1.0
7244,1.0
7245,1.0
7246,1.0
7247,0.0
7248,1.0
7249,1.0
