,cantina
9000,1.0
9001,1.0
9002,1.0
9003,1.0
9004,1.0
9005,1.0
9006,1.0
9007,1.0
9008,1.0
9009,1.0
9010,1.0
9011,0.0
9012,1.0
9013,0.0
9014,1.0
9015,1.0
9016,1.0
9017,1.0
9018,1.0
9019,1.0
9020,1.0
9021,0.0
9022,1.0
9023,0.0
9024,1.0
9025,1.0
9026,1.0
9027,1.0
9028,1.0
9029,0.0
9030,1.0
9031,0.0
9032,1.0
9033,1.0
9034,0.0
9035,0.0
9036,1.0
9037,0.0
9038,1.0
9039,1.0
9040,1.0
9041,1.0
9042,1.0
9043,1.0
9044,1.0
9045,1.0
9046,1.0
9047,1.0
9048,1.0
9049,1.0
9050,1.0
9051,1.0
9052,1.0
9053,1.0
9054,1.0
9055,1.0
9056,1.0
9057,1.0
9058,1.0
9059,1.0
9060,1.0
9061,1.0
9062,1.0
9063,1.0
9064,0.0
9065,1.0
9066,1.0
9067,1.0
9068,1.0
9069,1.0
9070,1.0
9071,1.0
9072,1.0
9073,1.0
9074,1.0
9075,1.0
9076,0.0
9077,1.0
9078,1.0
9079,1.0
9080,1.0
9081,1.0
9082,1.0
9083,1.0
9084,1.0
9085,1.0
9086,1.0
9087,1.0
9088,1.0
9089,1.0
9090,1.0
9091,1.0
9092,1.0
9093,1.0
9094,1.0
9095,1.0
9096,0.0
9097,1.0
9098,1.0
9099,1.0
9100,1.0
9101,1.0
9102,1.0
9103,1.0
9104,1.0
9105,1.0
9106,1.0
9107,1.0
9108,0.0
9109,1.0
9110,1.0
9111,1.0
9112,0.0
9113,1.0
9114,1.0
9115,0.0
9116,1.0
9117,1.0
9118,1.0
9119,1.0
9120,1.0
9121,1.0
9122,1.0
9123,1.0
9124,1.0
9125,1.0
9126,1.0
9127,0.0
9128,1.0
9129,1.0
9130,1.0
9131,1.0
9132,1.0
9133,1.0
9134,1.0
9135,1.0
9136,1.0
9137,1.0
9138,0.0
9139,1.0
9140,1.0
9141,1.0
9142,1.0
9143,1.0
9144,1.0
9145,1.0
9146,1.0
9147,1.0
9148,1.0
9149,1.0
9150,0.0
9151,1.0
9152,1.0
9153,0.0
9154,0.0
9155,1.0
9156,1.0
9157,1.0
9158,1.0
9159,1.0
9160,1.0
9161,1.0
9162,1.0
9163,1.0
9164,1.0
9165,1.0
9166,1.0
9167,0.0
9168,1.0
9169,1.0
9170,1.0
9171,1.0
9172,1.0
9173,1.0
9174,1.0
9175,1.0
9176,0.0
9177,1.0
9178,0.0
9179,1.0
9180,1.0
9181,1.0
9182,1.0
9183,0.0
9184,1.0
9185,1.0
9186,0.0
9187,1.0
9188,1.0
9189,1.0
9190,1.0
9191,1.0
9192,1.0
9193,1.0
9194,1.0
9195,1.0
9196,1.0
9197,0.0
9198,1.0
9199,1.0
9200,1.0
9201,1.0
9202,1.0
9203,1.0
9204,1.0
9205,0.0
9206,1.0
9207,1.0
9208,1.0
9209,1.0
9210,1.0
9211,1.0
9212,1.0
9213,1.0
9214,1.0
9215,1.0
9216,1.0
9217,1.0
9218,1.0
9219,1.0
9220,1.0
9221,1.0
9222,1.0
9223,1.0
9224,0.0
9225,1.0
9226,1.0
9227,1.0
9228,1.0
9229,1.0
9230,1.0
9231,1.0
9232,1.0
9233,1.0
9234,1.0
9235,1.0
9236,0.0
9237,1.0
9238,1.0
9239,1.0
9240,1.0
9241,1.0
9242,1.0
9243,1.0
9244,1.0
9245,0.0
9246,1.0
9247,1.0
9248,1.0
9249,1.0
