,cantina
6000,1.0
6001,1.0
6002,0.0
6003,1.0
6004,1.0
6005,1.0
6006,1.0
6007,0.0
6008,1.0
6009,1.0
6010,0.0
6011,1.0
6012,1.0
6013,1.0
6014,1.0
6015,0.0
6016,1.0
6017,1.0
6018,0.0
6019,1.0
6020,1.0
6021,1.0
6022,1.0
6023,1.0
6024,1.0
6025,1.0
6026,1.0
6027,1.0
6028,1.0
6029,1.0
6030,1.0
6031,1.0
6032,1.0
6033,0.0
6034,0.0
6035,1.0
6036,1.0
6037,1.0
6038,0.0
6039,1.0
6040,1.0
6041,1.0
6042,1.0
6043,0.0
6044,1.0
6045,1.0
6046,1.0
6047,1.0
6048,0.0
6049,1.0
6050,1.0
6051,1.0
6052,1.0
6053,1.0
6054,1.0
6055,1.0
6056,1.0
6057,1.0
6058,1.0
6059,0.0
6060,1.0
6061,1.0
6062,1.0
6063,1.0
6064,1.0
6065,1.0
6066,1.0
6067,0.0
6068,1.0
6069,1.0
6070,1.0
6071,1.0
6072,1.0
6073,0.0
6074,1.0
6075,1.0
6076,1.0
6077,1.0
6078,0.0
6079,1.0
6080,1.0
6081,1.0
6082,0.0
6083,1.0
6084,1.0
6085,1.0
6086,1.0
6087,1.0
6088,1.0
6089,0.0
6090,1.0
6091,1.0
6092,1.0
6093,1.0
6094,0.0
6095,1.0
6096,1.0
6097,1.0
6098,1.0
6099,0.0
6100,0.0
6101,0.0
6102,1.0
6103,1.0
6104,1.0
6105,1.0
6106,0.0
6107,1.0
6108,1.0
6109,1.0
6110,1.0
6111,1.0
6112,1.0
6113,1.0
6114,1.0
6115,1.0
6116,1.0
6117,1.0
6118,1.0
6119,1.0
6120,0.0
6121,1.0
6122,1.0
6123,1.0
6124,1.0
6125,1.0
6126,1.0
6127,0.0
6128,1.0
6129,1.0
6130,1.0
6131,1.0
6132,1.0
6133,1.0
6134,1.0
6135,1.0
6136,1.0
6137,0.0
6138,0.0
6139,1.0
6140,1.0
6141,1.0
6142,0.0
6143,1.0
6144,1.0
6145,1.0
6146,1.0
6147,1.0
6148,1.0
6149,1.0
6150,1.0
6151,1.0
6152,1.0
6153,1.0
6154,0.0
6155,1.0
6156,1.0
6157,1.0
6158,1.0
6159,1.0
6160,1.0
6161,1.0
6162,1.0
6163,1.0
6164,1.0
6165,1.0
6166,0.0
6167,1.0
6168,1.0
6169,1.0
6170,1.0
6171,1.0
6172,1.0
6173,1.0
6174,1.0
6175,1.0
6176,1.0
6177,1.0
6178,0.0
6179,1.0
6180,1.0
6181,0.0
6182,1.0
6183,0.0
6184,1.0
6185,1.0
6186,1.0
6187,0.0
6188,1.0
6189,1.0
6190,1.0
6191,1.0
6192,1.0
6193,1.0
6194,1.0
6195,1.0
6196,1.0
6197,0.0
6198,1.0
6199,1.0
6200,1.0
6201,1.0
6202,1.0
6203,0.0
6204,1.0
6205,1.0
6206,1.0
6207,1.0
6208,1.0
6209,1.0
6210,1.0
6211,0.0
6212,1.0
6213,0.0
6214,1.0
6215,1.0
6216,1.0
6217,1.0
6218,1.0
6219,1.0
6220,1.0
6221,1.0
6222,0.0
6223,1.0
6224,1.0
6225,1.0
6226,1.0
6227,1.0
6228,1.0
6229,0.0
6230,1.0
6231,1.0
6232,1.0
6233,1.0
6234,0.0
6235,1.0
6236,1.0
6237,1.0
6238,1.0
6239,1.0
6240,1.0
6241,1.0
6242,1.0
6243,1.0
6244,1.0
6245,1.0
6246,1.0
6247,1.0
6248,1.0
6249,1.0
