,cantina
8250,1.0
8251,1.0
8252,0.0
8253,1.0
8254,1.0
8255,1.0
8256,1.0
8257,0.0
8258,0.0
8259,1.0
8260,1.0
8261,0.0
8262,0.0
8263,1.0
8264,1.0
8265,1.0
8266,1.0
8267,1.0
8268,0.0
8269,1.0
8270,1.0
8271,1.0
8272,1.0
8273,1.0
8274,1.0
8275,1.0
8276,1.0
8277,0.0
8278,1.0
8279,1.0
8280,1.0
8281,1.0
8282,1.0
8283,0.0
8284,1.0
8285,1.0
8286,1.0
8287,1.0
8288,1.0
8289,1.0
8290,0.0
8291,1.0
8292,0.0
8293,1.0
8294,1.0
8295,1.0
8296,1.0
8297,1.0
8298,1.0
8299,1.0
8300,1.0
8301,1.0
8302,1.0
8303,1.0
8304,1.0
8305,1.0
8306,1.0
8307,1.0
8308,1.0
8309,1.0
8310,0.0
8311,1.0
8312,1.0
8313,1.0
8314,1.0
8315,1.0
8316,0.0
8317,1.0
8318,1.0
8319,1.0
8320,0.0
8321,0.0
8322,1.0
8323,0.0
8324,1.0
8325,1.0
8326,1.0
8327,1.0
8328,0.0
8329,1.0
8330,1.0
8331,1.0
8332,0.0
8333,0.0
8334,1.0
8335,1.0
8336,1.0
8337,1.0
8338,1.0
8339,1.0
8340,1.0
8341,1.0
8342,1.0
8343,0.0
8344,1.0
8345,1.0
8346,1.0
8347,0.0
8348,0.0
8349,1.0
8350,1.0
8351,0.0
8352,0.0
8353,1.0
8354,1.0
8355,0.0
8356,1.0
8357,1.0
8358,1.0
8359,1.0
8360,1.0
8361,1.0
8362,0.0
8363,1.0
8364,0.0
8365,1.0
8366,0.0
8367,0.0
8368,1.0
8369,1.0
8370,1.0
8371,1.0
8372,1.0
8373,1.0
8374,1.0
8375,1.0
8376,1.0
8377,1.0
8378,1.0
8379,1.0
8380,1.0
8381,1.0
8382,0.0
8383,1.0
8384,1.0
8385,1.0
8386,1.0
8387,1.0
8388,1.0
8389,1.0
8390,0.0
8391,1.0
8392,1.0
8393,1.0
8394,1.0
8395,1.0
8396,1.0
8397,1.0
8398,1.0
8399,0.0
8400,1.0
8401,1.0
8402,0.0
8403,1.0
8404,1.0
8405,1.0
8406,1.0
8407,1.0
8408,1.0
8409,1.0
8410,1.0
8411,1.0
8412,1.0
8413,1.0
8414,1.0
8415,1.0
8416,1.0
8417,1.0
8418,1.0
8419,0.0
8420,1.0
8421,1.0
8422,1.0
8423,0.0
8424,1.0
8425,0.0
8426,1.0
8427,1.0
8428,1.0
8429,1.0
8430,1.0
8431,1.0
8432,1.0
8433,1.0
8434,1.0
8435,0.0
8436,1.0
8437,1.0
8438,1.0
8439,1.0
8440,1.0
8441,1.0
8442,1.0
8443,1.0
8444,1.0
8445,1.0
8446,0.0
8447,0.0
8448,1.0
8449,1.0
8450,1.0
8451,1.0
8452,1.0
8453,1.0
8454,1.0
8455,1.0
8456,1.0
8457,1.0
8458,1.0
8459,1.0
8460,1.0
8461,1.0
8462,1.0
8463,1.0
8464,1.0
8465,1.0
8466,1.0
8467,1.0
8468,1.0
8469,1.0
8470,0.0
8471,1.0
8472,1.0
8473,1.0
8474,1.0
8475,1.0
8476,1.0
8477,0.0
8478,1.0
8479,1.0
8480,1.0
8481,0.0
8482,1.0
8483,1.0
8484,1.0
8485,1.0
8486,1.0
8487,1.0
8488,1.0
8489,1.0
8490,1.0
8491,1.0
8492,1.0
8493,1.0
8494,1.0
8495,1.0
8496,0.0
8497,1.0
8498,1.0
8499,1.0
