,cantina
3250,1.0
3251,1.0
3252,1.0
3253,1.0
3254,0.0
3255,1.0
3256,0.0
3257,1.0
3258,1.0
3259,1.0
3260,1.0
3261,0.0
3262,0.0
3263,0.0
3264,1.0
3265,0.0
3266,0.0
3267,1.0
3268,1.0
3269,1.0
3270,0.0
3271,1.0
3272,1.0
3273,1.0
3274,1.0
3275,1.0
3276,1.0
3277,0.0
3278,1.0
3279,1.0
3280,1.0
3281,1.0
3282,1.0
3283,1.0
3284,1.0
3285,0.0
3286,1.0
3287,1.0
3288,1.0
3289,1.0
3290,1.0
3291,1.0
3292,1.0
3293,1.0
3294,1.0
3295,1.0
3296,1.0
3297,0.0
3298,1.0
3299,1.0
3300,1.0
3301,1.0
3302,1.0
3303,1.0
3304,1.0
3305,1.0
3306,1.0
3307,1.0
3308,1.0
3309,1.0
3310,1.0
3311,0.0
3312,0.0
3313,1.0
3314,1.0
3315,0.0
3316,1.0
3317,1.0
3318,1.0
3319,1.0
3320,1.0
3321,1.0
3322,1.0
3323,1.0
3324,1.0
3325,1.0
3326,1.0
3327,1.0
3328,1.0
3329,1.0
3330,0.0
3331,1.0
3332,1.0
3333,0.0
3334,1.0
3335,1.0
3336,0.0
3337,1.0
3338,1.0
3339,1.0
3340,1.0
3341,1.0
3342,1.0
3343,1.0
3344,1.0
3345,1.0
3346,1.0
3347,1.0
3348,0.0
3349,0.0
3350,1.0
3351,1.0
3352,1.0
3353,1.0
3354,0.0
3355,1.0
3356,1.0
3357,1.0
3358,1.0
3359,0.0
3360,1.0
3361,1.0
3362,1.0
3363,1.0
3364,1.0
3365,1.0
3366,1.0
3367,0.0
3368,1.0
3369,1.0
3370,1.0
3371,1.0
3372,1.0
3373,1.0
3374,1.0
3375,1.0
3376,0.0
3377,1.0
3378,1.0
3379,1.0
3380,1.0
3381,1.0
3382,1.0
3383,1.0
3384,1.0
3385,1.0
3386,1.0
3387,1.0
3388,1.0
3389,0.0
3390,1.0
3391,1.0
3392,1.0
3393,1.0
3394,0.0
3395,1.0
3396,1.0
3397,1.0
3398,1.0
3399,0.0
3400,1.0
3401,1.0
3402,0.0
3403,1.0
3404,1.0
3405,1.0
3406,1.0
3407,1.0
3408,1.0
3409,1.0
3410,1.0
3411,1.0
3412,1.0
3413,1.0
3414,1.0
3415,0.0
3416,1.0
3417,1.0
3418,1.0
3419,1.0
3420,1.0
3421,1.0
3422,1.0
3423,1.0
3424,1.0
3425,1.0
3426,0.0
3427,1.0
3428,1.0
3429,1.0
3430,1.0
3431,0.0
3432,0.0
3433,1.0
3434,1.0
3435,1.0
3436,1.0
3437,1.0
3438,1.0
3439,1.0
3440,1.0
3441,0.0
3442,1.0
3443,1.0
3444,1.0
3445,1.0
3446,1.0
3447,1.0
3448,1.0
3449,1.0
3450,1.0
3451,0.0
3452,1.0
3453,1.0
3454,1.0
3455,0.0
3456,0.0
3457,1.0
3458,1.0
3459,1.0
3460,1.0
3461,1.0
3462,1.0
3463,1.0
3464,1.0
3465,0.0
3466,1.0
3467,1.0
3468,1.0
3469,1.0
3470,1.0
3471,1.0
3472,0.0
3473,1.0
3474,1.0
3475,1.0
3476,1.0
3477,1.0
3478,1.0
3479,1.0
3480,1.0
3481,1.0
3482,0.0
3483,0.0
3484,1.0
3485,1.0
3486,1.0
3487,1.0
3488,1.0
3489,1.0
3490,0.0
3491,1.0
3492,1.0
3493,0.0
3494,0.0
3495,0.0
3496,1.0
3497,0.0
3498,1.0
3499,1.0
