,cantina
750,1.0
751,1.0
752,1.0
753,0.0
754,1.0
755,0.0
756,0.0
757,1.0
758,1.0
759,1.0
760,1.0
761,1.0
762,0.0
763,1.0
764,1.0
765,1.0
766,1.0
767,1.0
768,1.0
769,1.0
770,1.0
771,0.0
772,1.0
773,1.0
774,0.0
775,0.0
776,0.0
777,0.0
778,1.0
779,1.0
780,1.0
781,1.0
782,1.0
783,1.0
784,1.0
785,1.0
786,1.0
787,1.0
788,1.0
789,1.0
790,1.0
791,1.0
792,1.0
793,1.0
794,0.0
795,1.0
796,1.0
797,1.0
798,1.0
799,1.0
800,1.0
801,0.0
802,1.0
803,1.0
804,1.0
805,0.0
806,1.0
807,1.0
808,1.0
809,1.0
810,0.0
811,1.0
812,1.0
813,1.0
814,1.0
815,1.0
816,0.0
817,1.0
818,0.0
819,1.0
820,1.0
821,0.0
822,1.0
823,1.0
824,0.0
825,1.0
826,1.0
827,0.0
828,1.0
829,1.0
830,1.0
831,1.0
832,0.0
833,0.0
834,1.0
835,1.0
836,0.0
837,1.0
838,1.0
839,1.0
840,1.0
841,1.0
842,1.0
843,1.0
844,1.0
845,1.0
846,1.0
847,1.0
848,1.0
849,1.0
850,1.0
851,1.0
852,1.0
853,1.0
854,1.0
855,0.0
856,1.0
857,1.0
858,0.0
859,1.0
860,1.0
861,1.0
862,1.0
863,1.0
864,1.0
865,1.0
866,1.0
867,1.0
868,1.0
869,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,1.0
875,1.0
876,0.0
877,1.0
878,1.0
879,0.0
880,1.0
881,1.0
882,1.0
883,1.0
884,0.0
885,1.0
886,1.0
887,0.0
888,1.0
889,1.0
890,1.0
891,1.0
892,1.0
893,1.0
894,1.0
895,1.0
896,1.0
897,1.0
898,1.0
899,1.0
900,0.0
901,1.0
902,0.0
903,1.0
904,1.0
905,1.0
906,1.0
907,1.0
908,1.0
909,1.0
910,0.0
911,0.0
912,1.0
913,0.0
914,1.0
915,1.0
916,1.0
917,1.0
918,1.0
919,1.0
920,1.0
921,1.0
922,1.0
923,1.0
924,1.0
925,1.0
926,1.0
927,1.0
928,1.0
929,1.0
930,1.0
931,0.0
932,1.0
933,1.0
934,1.0
935,0.0
936,0.0
937,0.0
938,1.0
939,0.0
940,1.0
941,1.0
942,1.0
943,1.0
944,1.0
945,1.0
946,1.0
947,1.0
948,1.0
949,1.0
950,1.0
951,1.0
952,1.0
953,1.0
954,1.0
955,1.0
956,1.0
957,1.0
958,1.0
959,1.0
960,1.0
961,1.0
962,1.0
963,1.0
964,1.0
965,0.0
966,1.0
967,1.0
968,1.0
969,1.0
970,0.0
971,1.0
972,1.0
973,1.0
974,1.0
975,1.0
976,1.0
977,1.0
978,1.0
979,1.0
980,1.0
981,1.0
982,1.0
983,1.0
984,0.0
985,1.0
986,1.0
987,0.0
988,0.0
989,1.0
990,1.0
991,1.0
992,0.0
993,1.0
994,0.0
995,1.0
996,1.0
997,1.0
998,1.0
999,1.0
