,cantina
3500,1.0
3501,1.0
3502,1.0
3503,1.0
3504,1.0
3505,0.0
3506,1.0
3507,1.0
3508,0.0
3509,1.0
3510,0.0
3511,1.0
3512,1.0
3513,1.0
3514,1.0
3515,1.0
3516,1.0
3517,1.0
3518,1.0
3519,0.0
3520,1.0
3521,1.0
3522,1.0
3523,0.0
3524,0.0
3525,1.0
3526,1.0
3527,1.0
3528,1.0
3529,1.0
3530,1.0
3531,1.0
3532,1.0
3533,1.0
3534,1.0
3535,1.0
3536,1.0
3537,1.0
3538,1.0
3539,1.0
3540,1.0
3541,1.0
3542,1.0
3543,1.0
3544,1.0
3545,1.0
3546,1.0
3547,1.0
3548,1.0
3549,1.0
3550,0.0
3551,1.0
3552,1.0
3553,1.0
3554,1.0
3555,1.0
3556,1.0
3557,1.0
3558,0.0
3559,1.0
3560,1.0
3561,1.0
3562,1.0
3563,1.0
3564,1.0
3565,1.0
3566,1.0
3567,1.0
3568,1.0
3569,1.0
3570,1.0
3571,0.0
3572,1.0
3573,1.0
3574,0.0
3575,1.0
3576,1.0
3577,0.0
3578,0.0
3579,1.0
3580,1.0
3581,1.0
3582,1.0
3583,1.0
3584,1.0
3585,1.0
3586,1.0
3587,1.0
3588,1.0
3589,0.0
3590,1.0
3591,1.0
3592,1.0
3593,0.0
3594,1.0
3595,0.0
3596,1.0
3597,1.0
3598,1.0
3599,0.0
3600,1.0
3601,0.0
3602,1.0
3603,0.0
3604,1.0
3605,1.0
3606,1.0
3607,1.0
3608,1.0
3609,1.0
3610,1.0
3611,1.0
3612,1.0
3613,1.0
3614,1.0
3615,1.0
3616,1.0
3617,0.0
3618,1.0
3619,0.0
3620,1.0
3621,1.0
3622,1.0
3623,1.0
3624,1.0
3625,1.0
3626,1.0
3627,0.0
3628,0.0
3629,1.0
3630,1.0
3631,1.0
3632,1.0
3633,1.0
3634,1.0
3635,1.0
3636,1.0
3637,1.0
3638,1.0
3639,0.0
3640,1.0
3641,1.0
3642,1.0
3643,1.0
3644,0.0
3645,1.0
3646,1.0
3647,0.0
3648,0.0
3649,1.0
3650,1.0
3651,1.0
3652,1.0
3653,1.0
3654,1.0
3655,1.0
3656,1.0
3657,1.0
3658,1.0
3659,1.0
3660,1.0
3661,1.0
3662,1.0
3663,1.0
3664,1.0
3665,1.0
3666,1.0
3667,1.0
3668,1.0
3669,1.0
3670,1.0
3671,1.0
3672,1.0
3673,0.0
3674,1.0
3675,1.0
3676,1.0
3677,1.0
3678,0.0
3679,1.0
3680,1.0
3681,1.0
3682,1.0
3683,0.0
3684,1.0
3685,1.0
3686,1.0
3687,0.0
3688,0.0
3689,1.0
3690,0.0
3691,1.0
3692,1.0
3693,0.0
3694,1.0
3695,1.0
3696,1.0
3697,1.0
3698,1.0
3699,1.0
3700,1.0
3701,1.0
3702,1.0
3703,1.0
3704,0.0
3705,0.0
3706,1.0
3707,1.0
3708,1.0
3709,1.0
3710,1.0
3711,0.0
3712,0.0
3713,1.0
3714,1.0
3715,0.0
3716,0.0
3717,1.0
3718,1.0
3719,1.0
3720,1.0
3721,1.0
3722,1.0
3723,1.0
3724,1.0
3725,1.0
3726,1.0
3727,1.0
3728,1.0
3729,0.0
3730,1.0
3731,1.0
3732,1.0
3733,1.0
3734,1.0
3735,1.0
3736,1.0
3737,1.0
3738,1.0
3739,1.0
3740,1.0
3741,0.0
3742,1.0
3743,0.0
3744,1.0
3745,1.0
3746,1.0
3747,1.0
3748,1.0
3749,1.0
